attendance_device_id,timestamp,log_type,device_id
0026,2026-08-01 19:16:11,OUT,ESSL-HO-1
0184,2026-08-01 19:16:15,OUT,ESSL-AMB-2
0124,2026-08-01 19:16:19,OUT,ESSL-AMB-2
0088,2026-08-01 19:16:25,OUT,ESSL-CHD-1
0028,2026-08-01 19:16:40,OUT,ESSL-HO-1
0328,2026-08-01 19:16:44,OUT,ESSL-DKB-1
0270,2026-08-01 19:17:01,OUT,ESSL-DKB-2
0143,2026-08-01 19:17:32,OUT,ESSL-AMB-1
0007,2026-08-01 19:17:42,OUT,ESSL-HO-1
0347,2026-08-01 19:18:05,OUT,ESSL-DSE-2
0275,2026-08-01 19:18:14,OUT,ESSL-DKB-1
0147,2026-08-01 19:18:15,OUT,ESSL-AMB-1
0038,2026-08-01 19:18:22,OUT,ESSL-HO-1
0297,2026-08-01 19:18:31,OUT,ESSL-DKB-2
0352,2026-08-01 19:18:31,OUT,ESSL-DSE-1
0263,2026-08-01 19:18:40,OUT,ESSL-DKB-2
0039,2026-08-01 19:18:45,OUT,ESSL-HO-1
0322,2026-08-01 19:18:49,OUT,ESSL-DKB-2
0225,2026-08-01 19:18:56,OUT,ESSL-NOI-2
0220,2026-08-01 19:19:11,OUT,ESSL-NOI-2
0172,2026-08-01 19:19:13,OUT,ESSL-AMB-1
0027,2026-08-01 19:19:18,OUT,ESSL-HO-1
0253,2026-08-01 19:19:18,OUT,ESSL-NOI-2
0117,2026-08-01 19:19:28,OUT,ESSL-AMB-2
0334,2026-08-01 19:19:30,OUT,ESSL-DSE-1
0382,2026-08-01 19:19:33,OUT,ESSL-DSE-2
0087,2026-08-01 19:20:09,OUT,ESSL-CHD-2
0235,2026-08-01 19:20:16,OUT,ESSL-NOI-1
0180,2026-08-01 19:20:20,OUT,ESSL-AMB-2
0209,2026-08-01 19:20:32,OUT,ESSL-NOI-2
0129,2026-08-01 19:20:33,OUT,ESSL-AMB-1
0215,2026-08-01 19:20:33,OUT,ESSL-NOI-1
0022,2026-08-01 19:20:34,OUT,ESSL-HO-1
0326,2026-08-01 19:20:40,OUT,ESSL-DKB-2
0185,2026-08-01 19:20:43,OUT,ESSL-NOI-2
0098,2026-08-01 19:20:56,OUT,ESSL-CHD-2
0132,2026-08-02 09:05:02,IN,ESSL-AMB-2
0389,2026-08-02 09:05:09,IN,ESSL-DSE-1
0346,2026-08-02 09:05:12,IN,ESSL-DSE-1
0161,2026-08-02 09:05:29,IN,ESSL-AMB-2
0393,2026-08-02 09:05:31,IN,ESSL-DSE-2
0357,2026-08-02 09:05:33,IN,ESSL-DSE-1
0114,2026-08-02 09:05:58,IN,ESSL-AMB-1
0366,2026-08-02 09:06:01,IN,ESSL-DSE-1
0236,2026-08-02 09:06:07,IN,ESSL-NOI-2
0333,2026-08-02 09:06:11,IN,ESSL-DSE-2
0183,2026-08-02 09:06:12,IN,ESSL-AMB-2
0217,2026-08-02 09:06:21,IN,ESSL-NOI-1
0142,2026-08-02 09:06:29,IN,ESSL-AMB-1
0244,2026-08-02 09:06:41,IN,ESSL-NOI-1
0343,2026-08-02 09:06:42,IN,ESSL-DSE-2
0302,2026-08-02 09:06:55,IN,ESSL-DKB-1
0286,2026-08-02 09:06:56,IN,ESSL-DKB-1
0206,2026-08-02 09:06:59,IN,ESSL-NOI-2
0050,2026-08-02 09:07:17,IN,ESSL-CHD-1
0341,2026-08-02 09:07:28,IN,ESSL-DSE-1
0320,2026-08-02 09:07:35,IN,ESSL-DKB-1
0283,2026-08-02 09:07:41,IN,ESSL-DKB-2
0192,2026-08-02 09:08:03,IN,ESSL-NOI-1
0262,2026-08-02 09:08:16,IN,ESSL-DKB-2
0304,2026-08-02 09:08:23,IN,ESSL-DKB-1
0072,2026-08-02 09:08:25,IN,ESSL-CHD-1
0108,2026-08-02 09:08:29,IN,ESSL-CHD-1
0075,2026-08-02 09:08:36,IN,ESSL-CHD-2
0259,2026-08-02 09:08:39,IN,ESSL-DKB-1
0352,2026-08-02 09:08:42,IN,ESSL-DSE-2
0081,2026-08-02 09:08:48,IN,ESSL-CHD-1
0219,2026-08-02 09:09:03,IN,ESSL-NOI-1
0121,2026-08-02 09:09:08,IN,ESSL-AMB-1
0143,2026-08-02 09:09:19,IN,ESSL-AMB-2
0152,2026-08-02 09:09:24,IN,ESSL-AMB-2
0344,2026-08-02 09:09:25,IN,ESSL-DSE-1
0166,2026-08-02 09:09:40,IN,ESSL-AMB-1
0047,2026-08-02 09:09:45,IN,ESSL-CHD-2
0087,2026-08-02 09:10:03,IN,ESSL-CHD-2
0156,2026-08-02 09:10:20,IN,ESSL-AMB-1
0336,2026-08-02 09:10:24,IN,ESSL-DSE-1
0172,2026-08-02 09:10:26,IN,ESSL-AMB-2
0092,2026-08-02 09:10:27,IN,ESSL-CHD-1
0129,2026-08-02 09:10:28,IN,ESSL-AMB-2
0363,2026-08-02 09:10:31,IN,ESSL-DSE-2
0264,2026-08-02 09:10:39,IN,ESSL-DKB-1
0323,2026-08-02 09:10:45,IN,ESSL-DKB-1
0178,2026-08-02 09:10:55,IN,ESSL-AMB-2
0198,2026-08-02 09:10:59,IN,ESSL-NOI-1
0231,2026-08-02 09:10:59,IN,ESSL-NOI-1
0098,2026-08-02 09:11:06,IN,ESSL-CHD-2
0061,2026-08-02 09:11:09,IN,ESSL-CHD-1
0313,2026-08-02 09:11:14,IN,ESSL-DKB-2
0260,2026-08-02 09:11:41,IN,ESSL-DKB-2
0191,2026-08-02 09:11:46,IN,ESSL-NOI-1
0202,2026-08-02 09:11:46,IN,ESSL-NOI-1
0310,2026-08-02 09:11:51,IN,ESSL-DKB-1
0330,2026-08-02 09:11:55,IN,ESSL-DSE-2
0395,2026-08-02 09:12:13,IN,ESSL-DSE-1
0218,2026-08-02 09:12:34,IN,ESSL-NOI-2
0177,2026-08-02 09:12:43,IN,ESSL-AMB-1
0391,2026-08-02 09:12:46,IN,ESSL-DSE-1
0252,2026-08-02 09:12:48,IN,ESSL-NOI-1
0135,2026-08-02 09:12:51,IN,ESSL-AMB-1
0309,2026-08-02 09:13:08,IN,ESSL-DKB-2
0368,2026-08-02 09:13:13,IN,ESSL-DSE-2
0188,2026-08-02 09:13:17,IN,ESSL-NOI-1
0120,2026-08-02 09:13:25,IN,ESSL-AMB-1
0214,2026-08-02 09:13:29,IN,ESSL-NOI-1
0067,2026-08-02 09:13:34,IN,ESSL-CHD-1
0216,2026-08-02 09:13:49,IN,ESSL-NOI-1
0078,2026-08-02 09:13:56,IN,ESSL-CHD-2
0159,2026-08-02 09:13:56,IN,ESSL-AMB-1
0227,2026-08-02 09:13:58,IN,ESSL-NOI-1
0062,2026-08-02 09:13:59,IN,ESSL-CHD-1
0258,2026-08-02 09:14:14,IN,ESSL-DKB-1
0070,2026-08-02 09:14:31,IN,ESSL-CHD-1
0131,2026-08-02 09:14:37,IN,ESSL-AMB-2
0176,2026-08-02 09:14:37,IN,ESSL-AMB-1
0095,2026-08-02 09:14:43,IN,ESSL-CHD-2
0207,2026-08-02 09:14:46,IN,ESSL-NOI-1
0204,2026-08-02 09:14:52,IN,ESSL-NOI-1
0256,2026-08-02 09:14:53,IN,ESSL-NOI-1
0250,2026-08-02 09:14:58,IN,ESSL-NOI-2
0137,2026-08-02 09:15:04,IN,ESSL-AMB-2
0354,2026-08-02 09:15:05,IN,ESSL-DSE-1
0167,2026-08-02 09:15:08,IN,ESSL-AMB-2
0238,2026-08-02 09:15:13,IN,ESSL-NOI-2
0065,2026-08-02 09:15:14,IN,ESSL-CHD-2
0074,2026-08-02 09:15:40,IN,ESSL-CHD-1
0076,2026-08-02 09:15:46,IN,ESSL-CHD-1
0077,2026-08-02 09:15:56,IN,ESSL-CHD-1
0155,2026-08-02 09:16:03,IN,ESSL-AMB-1
0385,2026-08-02 09:16:04,IN,ESSL-DSE-1
0224,2026-08-02 09:16:16,IN,ESSL-NOI-1
0134,2026-08-02 09:16:41,IN,ESSL-AMB-1
0307,2026-08-02 09:16:44,IN,ESSL-DKB-2
0200,2026-08-02 09:16:50,IN,ESSL-NOI-2
0359,2026-08-02 09:16:56,IN,ESSL-DSE-1
0251,2026-08-02 09:16:57,IN,ESSL-NOI-2
0370,2026-08-02 09:17:00,IN,ESSL-DSE-1
0102,2026-08-02 09:17:05,IN,ESSL-CHD-2
0299,2026-08-02 09:17:11,IN,ESSL-DKB-2
0329,2026-08-02 09:17:12,IN,ESSL-DSE-1
0375,2026-08-02 09:17:15,IN,ESSL-DSE-2
0364,2026-08-02 09:17:30,IN,ESSL-DSE-1
0276,2026-08-02 09:17:44,IN,ESSL-DKB-1
0126,2026-08-02 09:17:53,IN,ESSL-AMB-1
0136,2026-08-02 09:17:53,IN,ESSL-AMB-2
0169,2026-08-02 09:17:55,IN,ESSL-AMB-2
0119,2026-08-02 09:18:28,IN,ESSL-AMB-1
0139,2026-08-02 09:18:48,IN,ESSL-AMB-1
0300,2026-08-02 09:18:55,IN,ESSL-DKB-2
0249,2026-08-02 09:19:24,IN,ESSL-NOI-1
0232,2026-08-02 09:19:26,IN,ESSL-NOI-1
0325,2026-08-02 09:19:26,IN,ESSL-DKB-2
0146,2026-08-02 09:19:27,IN,ESSL-AMB-1
0235,2026-08-02 09:19:27,IN,ESSL-NOI-1
0086,2026-08-02 09:19:43,IN,ESSL-CHD-2
0141,2026-08-02 09:19:45,IN,ESSL-AMB-2
0263,2026-08-02 09:20:02,IN,ESSL-DKB-1
0362,2026-08-02 09:20:05,IN,ESSL-DSE-1
0201,2026-08-02 09:20:49,IN,ESSL-NOI-1
0088,2026-08-02 09:20:51,IN,ESSL-CHD-2
0289,2026-08-02 09:20:51,IN,ESSL-DKB-1
0321,2026-08-02 09:21:02,IN,ESSL-DKB-1
0116,2026-08-02 09:21:06,IN,ESSL-AMB-2
0295,2026-08-02 09:21:27,IN,ESSL-DKB-1
0332,2026-08-02 09:21:31,IN,ESSL-DSE-1
0318,2026-08-02 09:21:34,IN,ESSL-DKB-2
0237,2026-08-02 09:21:36,IN,ESSL-NOI-1
0181,2026-08-02 09:21:41,IN,ESSL-AMB-1
0388,2026-08-02 09:21:47,IN,ESSL-DSE-2
0117,2026-08-02 09:21:54,IN,ESSL-AMB-2
0275,2026-08-02 09:21:54,IN,ESSL-DKB-2
0303,2026-08-02 09:21:59,IN,ESSL-DKB-1
0107,2026-08-02 09:22:00,IN,ESSL-CHD-2
0051,2026-08-02 09:22:07,IN,ESSL-CHD-2
0308,2026-08-02 09:22:07,IN,ESSL-DKB-2
0239,2026-08-02 09:22:24,IN,ESSL-NOI-2
0110,2026-08-02 09:22:31,IN,ESSL-CHD-1
0041,2026-08-02 09:22:32,IN,ESSL-CHD-2
0128,2026-08-02 09:22:36,IN,ESSL-AMB-2
0042,2026-08-02 09:22:38,IN,ESSL-CHD-1
0125,2026-08-02 09:22:42,IN,ESSL-AMB-2
0084,2026-08-02 09:22:44,IN,ESSL-CHD-2
0274,2026-08-02 09:22:47,IN,ESSL-DKB-2
0194,2026-08-02 09:23:09,IN,ESSL-NOI-1
0394,2026-08-02 09:23:14,IN,ESSL-DSE-1
0247,2026-08-02 09:23:32,IN,ESSL-NOI-1
0165,2026-08-02 09:23:51,IN,ESSL-AMB-2
0057,2026-08-02 09:23:54,IN,ESSL-CHD-2
0273,2026-08-02 09:24:21,IN,ESSL-DKB-2
0270,2026-08-02 09:24:31,IN,ESSL-DKB-2
0174,2026-08-02 09:24:35,IN,ESSL-AMB-1
0082,2026-08-02 09:24:41,IN,ESSL-CHD-1
0089,2026-08-02 09:24:52,IN,ESSL-CHD-2
0138,2026-08-02 09:25:02,IN,ESSL-AMB-1
0133,2026-08-02 09:25:03,IN,ESSL-AMB-1
0083,2026-08-02 09:25:07,IN,ESSL-CHD-2
0390,2026-08-02 09:25:09,IN,ESSL-DSE-2
0288,2026-08-02 09:25:14,IN,ESSL-DKB-1
0196,2026-08-02 09:25:49,IN,ESSL-NOI-2
0398,2026-08-02 09:25:50,IN,ESSL-DSE-2
0381,2026-08-02 09:25:53,IN,ESSL-DSE-1
0280,2026-08-02 09:26:28,IN,ESSL-DKB-1
0314,2026-08-02 09:26:36,IN,ESSL-DKB-1
0185,2026-08-02 09:27:04,IN,ESSL-NOI-1
0210,2026-08-02 09:27:07,IN,ESSL-NOI-2
0387,2026-08-02 09:27:13,IN,ESSL-DSE-1
0205,2026-08-02 09:27:22,IN,ESSL-NOI-1
0150,2026-08-02 09:27:29,IN,ESSL-AMB-2
0123,2026-08-02 09:27:38,IN,ESSL-AMB-2
0180,2026-08-02 09:27:43,IN,ESSL-AMB-2
0382,2026-08-02 09:27:43,IN,ESSL-DSE-1
0221,2026-08-02 09:27:47,IN,ESSL-NOI-2
0226,2026-08-02 09:27:47,IN,ESSL-NOI-1
0296,2026-08-02 09:27:48,IN,ESSL-DKB-2
0147,2026-08-02 09:27:49,IN,ESSL-AMB-2
0100,2026-08-02 09:27:58,IN,ESSL-CHD-1
0046,2026-08-02 09:28:02,IN,ESSL-CHD-2
0266,2026-08-02 09:28:22,IN,ESSL-DKB-1
0355,2026-08-02 09:28:24,IN,ESSL-DSE-1
0347,2026-08-02 09:28:25,IN,ESSL-DSE-2
0168,2026-08-02 09:28:29,IN,ESSL-AMB-2
0211,2026-08-02 09:28:47,IN,ESSL-NOI-2
0153,2026-08-02 09:28:48,IN,ESSL-AMB-2
0245,2026-08-02 09:28:58,IN,ESSL-NOI-1
0056,2026-08-02 09:29:02,IN,ESSL-CHD-1
0068,2026-08-02 09:29:08,IN,ESSL-CHD-2
0045,2026-08-02 09:29:14,IN,ESSL-CHD-1
0282,2026-08-02 09:29:16,IN,ESSL-DKB-2
0073,2026-08-02 09:29:21,IN,ESSL-CHD-2
0149,2026-08-02 09:29:21,IN,ESSL-AMB-2
0099,2026-08-02 09:29:26,IN,ESSL-CHD-2
0322,2026-08-02 09:29:31,IN,ESSL-DKB-1
0400,2026-08-02 09:29:37,IN,ESSL-DSE-1
0254,2026-08-02 09:29:45,IN,ESSL-NOI-2
0175,2026-08-02 09:29:48,IN,ESSL-AMB-2
0267,2026-08-02 09:29:48,IN,ESSL-DKB-2
0052,2026-08-02 09:29:51,IN,ESSL-CHD-1
0269,2026-08-02 09:30:00,IN,ESSL-DKB-1
0160,2026-08-02 09:30:09,IN,ESSL-AMB-1
0301,2026-08-02 09:30:19,IN,ESSL-DKB-1
0312,2026-08-02 09:30:25,IN,ESSL-DKB-1
0085,2026-08-02 09:30:32,IN,ESSL-CHD-1
0327,2026-08-02 09:30:37,IN,ESSL-DKB-2
0277,2026-08-02 09:30:45,IN,ESSL-DKB-2
0151,2026-08-02 09:30:46,IN,ESSL-AMB-1
0212,2026-08-02 09:30:46,IN,ESSL-NOI-1
0240,2026-08-02 09:30:52,IN,ESSL-NOI-2
0379,2026-08-02 09:30:59,IN,ESSL-DSE-2
0112,2026-08-02 09:31:07,IN,ESSL-CHD-1
0279,2026-08-02 09:31:11,IN,ESSL-DKB-2
0297,2026-08-02 09:31:12,IN,ESSL-DKB-2
0228,2026-08-02 09:31:15,IN,ESSL-NOI-2
0223,2026-08-02 09:31:22,IN,ESSL-NOI-1
0371,2026-08-02 09:31:31,IN,ESSL-DSE-2
0058,2026-08-02 09:31:32,IN,ESSL-CHD-1
0080,2026-08-02 09:31:34,IN,ESSL-CHD-1
0148,2026-08-02 09:31:34,IN,ESSL-AMB-1
0162,2026-08-02 09:31:37,IN,ESSL-AMB-2
0199,2026-08-02 09:31:38,IN,ESSL-NOI-2
0044,2026-08-02 09:31:41,IN,ESSL-CHD-2
0271,2026-08-02 09:31:44,IN,ESSL-DKB-2
0079,2026-08-02 09:31:47,IN,ESSL-CHD-1
0213,2026-08-02 09:31:49,IN,ESSL-NOI-1
0316,2026-08-02 09:32:17,IN,ESSL-DKB-1
0215,2026-08-02 09:32:24,IN,ESSL-NOI-2
0091,2026-08-02 09:32:25,IN,ESSL-CHD-1
0157,2026-08-02 09:32:27,IN,ESSL-AMB-1
0373,2026-08-02 09:32:35,IN,ESSL-DSE-1
0365,2026-08-02 09:32:48,IN,ESSL-DSE-2
0187,2026-08-02 09:32:56,IN,ESSL-NOI-2
0105,2026-08-02 09:32:57,IN,ESSL-CHD-1
0369,2026-08-02 09:33:05,IN,ESSL-DSE-2
0097,2026-08-02 09:33:07,IN,ESSL-CHD-1
0115,2026-08-02 09:33:18,IN,ESSL-AMB-1
0154,2026-08-02 09:33:18,IN,ESSL-AMB-2
0291,2026-08-02 09:33:23,IN,ESSL-DKB-2
0124,2026-08-02 09:33:25,IN,ESSL-AMB-1
0113,2026-08-02 09:33:33,IN,ESSL-AMB-2
0326,2026-08-02 09:33:37,IN,ESSL-DKB-2
0145,2026-08-02 09:33:44,IN,ESSL-AMB-2
0374,2026-08-02 09:33:44,IN,ESSL-DSE-2
0397,2026-08-02 09:33:46,IN,ESSL-DSE-1
0261,2026-08-02 09:33:52,IN,ESSL-DKB-1
0064,2026-08-02 09:34:01,IN,ESSL-CHD-2
0220,2026-08-02 09:34:07,IN,ESSL-NOI-1
0334,2026-08-02 09:34:12,IN,ESSL-DSE-2
0317,2026-08-02 09:34:16,IN,ESSL-DKB-1
0324,2026-08-02 09:34:18,IN,ESSL-DKB-1
0380,2026-08-02 09:34:18,IN,ESSL-DSE-1
0290,2026-08-02 09:34:34,IN,ESSL-DKB-2
0241,2026-08-02 09:34:37,IN,ESSL-NOI-2
0106,2026-08-02 09:34:43,IN,ESSL-CHD-1
0298,2026-08-02 09:34:47,IN,ESSL-DKB-1
0339,2026-08-02 09:34:56,IN,ESSL-DSE-2
0281,2026-08-02 09:34:59,IN,ESSL-DKB-2
0069,2026-08-02 09:35:05,IN,ESSL-CHD-1
0054,2026-08-02 09:35:06,IN,ESSL-CHD-2
0378,2026-08-02 09:35:09,IN,ESSL-DSE-1
0109,2026-08-02 09:35:13,IN,ESSL-CHD-1
0278,2026-08-02 09:35:13,IN,ESSL-DKB-1
0372,2026-08-02 09:35:22,IN,ESSL-DSE-2
0193,2026-08-02 09:35:29,IN,ESSL-NOI-1
0340,2026-08-02 09:35:51,IN,ESSL-DSE-2
0190,2026-08-02 09:36:00,IN,ESSL-NOI-2
0246,2026-08-02 09:36:03,IN,ESSL-NOI-2
0338,2026-08-02 09:36:04,IN,ESSL-DSE-1
0164,2026-08-02 09:36:22,IN,ESSL-AMB-1
0170,2026-08-02 09:36:26,IN,ESSL-AMB-1
0268,2026-08-02 09:36:33,IN,ESSL-DKB-1
0360,2026-08-02 09:36:34,IN,ESSL-DSE-2
0361,2026-08-02 09:36:34,IN,ESSL-DSE-2
0356,2026-08-02 09:36:50,IN,ESSL-DSE-1
0257,2026-08-02 09:36:59,IN,ESSL-DKB-1
0350,2026-08-02 09:37:00,IN,ESSL-DSE-1
0294,2026-08-02 09:37:09,IN,ESSL-DKB-1
0189,2026-08-02 09:37:30,IN,ESSL-NOI-1
0140,2026-08-02 09:37:34,IN,ESSL-AMB-2
0399,2026-08-02 09:37:42,IN,ESSL-DSE-1
0396,2026-08-02 09:37:43,IN,ESSL-DSE-2
0386,2026-08-02 09:37:45,IN,ESSL-DSE-2
0104,2026-08-02 09:37:50,IN,ESSL-CHD-1
0230,2026-08-02 09:38:06,IN,ESSL-NOI-2
0118,2026-08-02 09:38:07,IN,ESSL-AMB-1
0233,2026-08-02 09:38:16,IN,ESSL-NOI-2
0222,2026-08-02 09:38:24,IN,ESSL-NOI-2
0060,2026-08-02 09:38:36,IN,ESSL-CHD-2
0272,2026-08-02 09:38:40,IN,ESSL-DKB-1
0229,2026-08-02 09:38:43,IN,ESSL-NOI-1
0305,2026-08-02 09:38:46,IN,ESSL-DKB-2
0265,2026-08-02 09:38:52,IN,ESSL-DKB-2
0048,2026-08-02 09:38:55,IN,ESSL-CHD-1
0293,2026-08-02 09:39:10,IN,ESSL-DKB-1
0311,2026-08-02 09:39:26,IN,ESSL-DKB-1
0285,2026-08-02 09:39:28,IN,ESSL-DKB-2
0319,2026-08-02 09:39:37,IN,ESSL-DKB-1
0163,2026-08-02 09:39:41,IN,ESSL-AMB-1
0367,2026-08-02 09:40:05,IN,ESSL-DSE-1
0345,2026-08-02 09:40:17,IN,ESSL-DSE-1
0392,2026-08-02 09:40:22,IN,ESSL-DSE-2
0171,2026-08-02 09:40:25,IN,ESSL-AMB-1
0306,2026-08-02 09:40:25,IN,ESSL-DKB-1
0335,2026-08-02 09:40:36,IN,ESSL-DSE-1
0351,2026-08-02 09:40:48,IN,ESSL-DSE-1
0328,2026-08-02 09:41:05,IN,ESSL-DKB-1
0383,2026-08-02 09:44:11,IN,ESSL-DSE-1
0101,2026-08-02 09:44:16,IN,ESSL-CHD-1
0043,2026-08-02 09:44:57,IN,ESSL-CHD-1
0130,2026-08-02 09:45:23,IN,ESSL-AMB-2
0182,2026-08-02 09:45:51,IN,ESSL-AMB-2
0342,2026-08-02 09:46:36,IN,ESSL-DSE-2
0184,2026-08-02 09:49:56,IN,ESSL-AMB-1
0111,2026-08-02 09:51:23,IN,ESSL-CHD-2
0353,2026-08-02 09:51:58,IN,ESSL-DSE-2
0122,2026-08-02 09:52:52,IN,ESSL-AMB-1
0197,2026-08-02 09:54:22,IN,ESSL-NOI-1
0376,2026-08-02 09:57:14,IN,ESSL-DSE-2
0144,2026-08-02 09:58:33,IN,ESSL-AMB-1
0315,2026-08-02 09:59:44,IN,ESSL-DKB-1
0127,2026-08-02 09:59:52,IN,ESSL-AMB-1
0243,2026-08-02 10:01:32,IN,ESSL-NOI-2
0066,2026-08-02 10:02:49,IN,ESSL-CHD-2
0242,2026-08-02 10:04:39,IN,ESSL-NOI-1
0337,2026-08-02 10:08:14,IN,ESSL-DSE-2
0225,2026-08-02 10:08:54,IN,ESSL-NOI-1
0253,2026-08-02 10:11:40,IN,ESSL-NOI-1
0179,2026-08-02 10:11:45,IN,ESSL-AMB-2
0284,2026-08-02 10:13:08,IN,ESSL-DKB-2
0055,2026-08-02 10:13:21,IN,ESSL-CHD-1
0209,2026-08-02 10:14:25,IN,ESSL-NOI-1
0358,2026-08-02 10:15:49,IN,ESSL-DSE-2
0096,2026-08-02 10:16:06,IN,ESSL-CHD-2
0071,2026-08-02 10:17:10,IN,ESSL-CHD-2
0093,2026-08-02 10:18:00,IN,ESSL-CHD-2
0349,2026-08-02 10:18:14,IN,ESSL-DSE-2
0384,2026-08-02 10:18:29,IN,ESSL-DSE-2
0195,2026-08-02 10:19:41,IN,ESSL-NOI-2
0103,2026-08-02 10:20:08,IN,ESSL-CHD-2
0208,2026-08-02 10:20:12,IN,ESSL-NOI-2
0049,2026-08-02 10:39:55,IN,ESSL-CHD-1
0348,2026-08-02 10:48:13,IN,ESSL-DSE-2
0377,2026-08-02 10:54:45,IN,ESSL-DSE-1
0090,2026-08-02 10:56:06,IN,ESSL-CHD-1
0094,2026-08-02 11:01:00,IN,ESSL-CHD-2
0248,2026-08-02 11:08:40,IN,ESSL-NOI-1
0287,2026-08-02 11:12:46,IN,ESSL-DKB-2
0186,2026-08-02 11:18:32,IN,ESSL-NOI-1
0317,2026-08-02 16:30:48,OUT,ESSL-DKB-1
0296,2026-08-02 16:37:28,OUT,ESSL-DKB-2
0221,2026-08-02 16:39:44,OUT,ESSL-NOI-2
0111,2026-08-02 16:55:04,OUT,ESSL-CHD-2
0110,2026-08-02 16:58:05,OUT,ESSL-CHD-1
0397,2026-08-02 17:00:19,OUT,ESSL-DSE-1
0152,2026-08-02 17:00:56,OUT,ESSL-AMB-2
0208,2026-08-02 18:32:15,OUT,ESSL-NOI-2
0324,2026-08-02 18:32:29,OUT,ESSL-DKB-1
0303,2026-08-02 18:32:59,OUT,ESSL-DKB-1
0339,2026-08-02 18:33:11,OUT,ESSL-DSE-2
0305,2026-08-02 18:33:13,OUT,ESSL-DKB-2
0375,2026-08-02 18:33:15,OUT,ESSL-DSE-2
0186,2026-08-02 18:33:32,OUT,ESSL-NOI-1
0068,2026-08-02 18:33:47,OUT,ESSL-CHD-2
0343,2026-08-02 18:33:47,OUT,ESSL-DSE-2
0230,2026-08-02 18:33:53,OUT,ESSL-NOI-2
0167,2026-08-02 18:33:56,OUT,ESSL-AMB-2
0338,2026-08-02 18:34:12,OUT,ESSL-DSE-1
0100,2026-08-02 18:34:25,OUT,ESSL-CHD-1
0143,2026-08-02 18:34:25,OUT,ESSL-AMB-2
0114,2026-08-02 18:34:33,OUT,ESSL-AMB-1
0103,2026-08-02 18:34:35,OUT,ESSL-CHD-2
0231,2026-08-02 18:34:42,OUT,ESSL-NOI-1
0045,2026-08-02 18:35:00,OUT,ESSL-CHD-1
0365,2026-08-02 18:35:00,OUT,ESSL-DSE-2
0259,2026-08-02 18:35:03,OUT,ESSL-DKB-1
0313,2026-08-02 18:35:06,OUT,ESSL-DKB-2
0182,2026-08-02 18:35:07,OUT,ESSL-AMB-2
0321,2026-08-02 18:35:09,OUT,ESSL-DKB-1
0264,2026-08-02 18:35:11,OUT,ESSL-DKB-1
0201,2026-08-02 18:35:13,OUT,ESSL-NOI-1
0092,2026-08-02 18:35:15,OUT,ESSL-CHD-1
0342,2026-08-02 18:35:20,OUT,ESSL-DSE-2
0372,2026-08-02 18:35:20,OUT,ESSL-DSE-2
0310,2026-08-02 18:35:30,OUT,ESSL-DKB-1
0249,2026-08-02 18:35:37,OUT,ESSL-NOI-1
0225,2026-08-02 18:35:39,OUT,ESSL-NOI-1
0346,2026-08-02 18:35:53,OUT,ESSL-DSE-1
0106,2026-08-02 18:36:01,OUT,ESSL-CHD-1
0329,2026-08-02 18:36:18,OUT,ESSL-DSE-1
0101,2026-08-02 18:36:22,OUT,ESSL-CHD-1
0141,2026-08-02 18:36:46,OUT,ESSL-AMB-2
0056,2026-08-02 18:36:48,OUT,ESSL-CHD-1
0262,2026-08-02 18:36:48,OUT,ESSL-DKB-2
0351,2026-08-02 18:36:50,OUT,ESSL-DSE-1
0043,2026-08-02 18:36:53,OUT,ESSL-CHD-1
0330,2026-08-02 18:36:53,OUT,ESSL-DSE-2
0150,2026-08-02 18:37:04,OUT,ESSL-AMB-2
0374,2026-08-02 18:37:14,OUT,ESSL-DSE-2
0065,2026-08-02 18:37:23,OUT,ESSL-CHD-2
0197,2026-08-02 18:37:26,OUT,ESSL-NOI-1
0213,2026-08-02 18:37:31,OUT,ESSL-NOI-1
0129,2026-08-02 18:37:36,OUT,ESSL-AMB-2
0137,2026-08-02 18:37:36,OUT,ESSL-AMB-2
0220,2026-08-02 18:37:40,OUT,ESSL-NOI-1
0142,2026-08-02 18:37:44,OUT,ESSL-AMB-1
0295,2026-08-02 18:37:53,OUT,ESSL-DKB-1
0154,2026-08-02 18:37:57,OUT,ESSL-AMB-2
0237,2026-08-02 18:38:04,OUT,ESSL-NOI-1
0400,2026-08-02 18:38:09,OUT,ESSL-DSE-1
0380,2026-08-02 18:38:10,OUT,ESSL-DSE-1
0350,2026-08-02 18:38:32,OUT,ESSL-DSE-1
0239,2026-08-02 18:38:39,OUT,ESSL-NOI-2
0263,2026-08-02 18:39:02,OUT,ESSL-DKB-1
0104,2026-08-02 18:39:16,OUT,ESSL-CHD-1
0276,2026-08-02 18:39:17,OUT,ESSL-DKB-1
0202,2026-08-02 18:39:35,OUT,ESSL-NOI-1
0199,2026-08-02 18:39:42,OUT,ESSL-NOI-2
0133,2026-08-02 18:40:02,OUT,ESSL-AMB-1
0268,2026-08-02 18:40:15,OUT,ESSL-DKB-1
0080,2026-08-02 18:40:17,OUT,ESSL-CHD-1
0130,2026-08-02 18:40:24,OUT,ESSL-AMB-2
0232,2026-08-02 18:40:24,OUT,ESSL-NOI-1
0061,2026-08-02 18:40:54,OUT,ESSL-CHD-1
0163,2026-08-02 18:41:02,OUT,ESSL-AMB-1
